amount,risk_score,risk_grade,risk_reasons
154943000,22.898589604134052,Low,"['Low bidder competition', 'Unusually high contract value']"
181645000,26.739480187458373,Low,"['Low bidder competition', 'Unusually high contract value']"
179011000,26.367469740219185,Low,"['Low bidder competition', 'Unusually high contract value']"
235576000,33.00826522120853,Low,"['Low bidder competition', 'Unusually high contract value']"
0,4.908904179163017,Low,['Low bidder competition']
0,29.848247666664047,Low,['No strong anomaly indicator']
0,29.780505499458638,Low,['No strong anomaly indicator']
18577999,8.666390642614942,Low,['No strong anomaly indicator']
5890264,4.8340263607893235,Low,['No strong anomaly indicator']
7461675,5.553086179872331,Low,['No strong anomaly indicator']
7683673,5.13880815072018,Low,['No strong anomaly indicator']
7640610,7.277286476304816,Low,['No strong anomaly indicator']
237629000,33.04845217673632,Low,"['Low bidder competition', 'Unusually high contract value']"
138855000,18.29243008032576,Low,['Unusually high contract value']
4400000,18.23017340958827,Low,['No strong anomaly indicator']
3124984,2.4259086739922466,Low,['No strong anomaly indicator']
6630000,20.05029471752996,Low,['No strong anomaly indicator']
74018000,15.341647413341128,Low,['Unusually high contract value']
3557968,43.13995789525587,Medium,['No strong anomaly indicator']
44821728,37.83480711393658,Low,['Unusually high contract value']
5042370,41.190371602288735,Medium,['No strong anomaly indicator']
5042370,27.850878021084103,Low,['No strong anomaly indicator']
402046,12.393079176798118,Low,['No strong anomaly indicator']
796790,21.359654594571488,Low,['No strong anomaly indicator']
506670,9.072027047778207,Low,['No strong anomaly indicator']
508049,11.628280871485074,Low,['No strong anomaly indicator']
75163000,12.630081546291812,Low,['Unusually high contract value']
73944000,9.352154145436444,Low,['Unusually high contract value']
77280000,10.394696054607984,Low,['Unusually high contract value']
76051000,9.83430360012111,Low,['Unusually high contract value']
70000000,28.797987212297613,Low,"['Low bidder competition', 'Unusually high contract value']"
2000000,7.798486276788331,Low,['No strong anomaly indicator']
6292750,31.175182190288005,Low,['No strong anomaly indicator']
15700000,17.79375527014122,Low,['Low bidder competition']
0,21.886631459071108,Low,['No strong anomaly indicator']
9820833,3.3040390307650966,Low,['No strong anomaly indicator']
8000,31.78136378986811,Low,['No strong anomaly indicator']
26500000,27.668715228552855,Low,['No strong anomaly indicator']
65163000,9.797355291543376,Low,['Unusually high contract value']
862000,4.6551278171391814,Low,['Low bidder competition']
1120298,13.827167477005222,Low,['No strong anomaly indicator']
8080000,56.76815923767437,Medium,['Low bidder competition']
16720500,3.5528708875387167,Low,['No strong anomaly indicator']
10476700,2.787005603294773,Low,['No strong anomaly indicator']
10476700,2.787005603294773,Low,['No strong anomaly indicator']
10476700,5.758902016066777,Low,['Low bidder competition']
10106500,3.3040390307650966,Low,['No strong anomaly indicator']
10106500,2.6240750501779218,Low,['No strong anomaly indicator']
3850385,6.067461455718849,Low,['No strong anomaly indicator']
4668687,5.523013838259509,Low,['No strong anomaly indicator']
20824996,11.72573271805436,Low,['No strong anomaly indicator']
18274953,10.497063031775035,Low,['No strong anomaly indicator']
18699997,8.167822237044838,Low,['No strong anomaly indicator']
